season,gw,player_id,web_name,team_id,position,b0,share,club_minutes,group_minutes,n_gws_on_club,group_size,eligible,identity_reason,b1,availability0,p_start,p_sub,p_60
2022-23,2,340,Sancho,14,MID,0.72,0.177645,89,501,1,16,1,,0.520849,1.0,0.520849,0.134162,0.495123
2022-23,2,344,Elanga,14,MID,0.18,0.001996,1,501,1,16,1,,0.117594,1.0,0.117594,0.194129,0.124893
2022-23,2,347,Pellistri,14,MID,0.1,0.0,0,501,1,16,1,,0.065,1.0,0.065,0.2057,0.076906
2022-23,2,519,Eriksen,14,MID,0.45,0.179641,90,501,1,16,1,,0.345943,1.0,0.345943,0.183136,0.336378
2022-23,2,550,Amad,14,MID,0.1,0.0,0,501,1,16,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,551,Iqbal,14,MID,0.1,0.0,0,501,1,16,1,,0.065,1.0,0.065,0.2057,0.076906
2022-23,2,569,Garnacho,14,MID,0.1,0.001996,1,501,1,16,1,,0.065594,1.0,0.065594,0.205569,0.077448
2022-23,2,593,Casemiro,14,MID,0.18,0.0,0,501,0,16,0,no_club_gws,0.18,1.0,0.18,0.1804,0.181832
2022-23,2,609,Antony,14,MID,0.72,0.0,0,501,0,16,0,no_club_gws,0.72,0.5,0.36,0.1792,0.349136
2022-23,2,643,Mainoo,14,MID,0.1,0.0,0,501,0,16,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,728,Sabitzer,14,MID,0.18,0.0,0,501,0,16,0,no_club_gws,0.18,0.0,0.0,0.0,0.0
2022-23,2,195,Gordon,15,MID,0.45,0.0,0,448,0,13,0,no_club_gws,0.45,1.0,0.45,0.154,0.43082
2022-23,2,359,Fraser,15,MID,0.45,0.020089,9,448,1,13,1,,0.298477,1.0,0.298477,0.196427,0.293297
2022-23,2,365,Murphy,15,MID,0.1,0.002232,1,448,1,13,1,,0.065664,1.0,0.065664,0.205554,0.077512
2022-23,2,368,Saint-Maximin,15,MID,0.45,0.198661,89,448,1,13,1,,0.351602,1.0,0.351602,0.181552,0.341514
2022-23,2,369,Almirón,15,MID,0.18,0.178571,80,448,1,13,1,,0.170125,1.0,0.170125,0.182572,0.172822
2022-23,2,370,S.Longstaff,15,MID,0.1,0.022321,10,448,1,13,1,,0.071641,1.0,0.071641,0.204239,0.082965
2022-23,2,371,Joelinton,15,MID,0.45,0.200893,90,448,1,13,1,,0.352266,0.0,0.0,0.0,0.0
2022-23,2,373,Willock,15,MID,0.18,0.176339,79,448,1,13,1,,0.169461,0.0,0.0,0.0,0.0
2022-23,2,374,Bruno Guimarães,15,MID,0.45,0.200893,90,448,1,13,1,,0.352266,1.0,0.352266,0.181366,0.342116
2022-23,2,375,Hendrick,15,MID,0.1,0.0,0,448,1,13,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,552,Anderson,15,MID,0.1,0.0,0,448,1,13,1,,0.065,1.0,0.065,0.2057,0.076906
2022-23,2,683,Kuol,15,MID,0.1,0.0,0,448,0,13,0,no_club_gws,0.1,0.0,0.0,0.0,0.0
2022-23,2,741,Miley,15,MID,0.1,0.0,0,448,0,13,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,350,Ritchie,15,DEF,0.22,0.0,0,361,1,14,1,,0.143,0.0,0.0,0.0,0.0
2022-23,2,351,Fernández,15,DEF,0.22,0.0,0,361,1,14,1,,0.143,0.0,0.0,0.0,0.0
2022-23,2,352,Clark,15,DEF,0.22,0.0,0,361,1,14,1,,0.143,0.0,0.0,0.0,0.0
2022-23,2,357,Trippier,15,DEF,0.18,0.249307,90,361,1,14,1,,0.191169,1.0,0.191169,0.177943,0.192023
2022-23,2,358,Burn,15,DEF,0.1,0.249307,90,361,1,14,1,,0.139169,1.0,0.139169,0.189383,0.144578
2022-23,2,360,Lascelles,15,DEF,0.22,0.0,0,361,1,14,1,,0.143,0.0,0.0,0.0,0.0
2022-23,2,362,Dummett,15,DEF,0.1,0.0,0,361,1,14,1,,0.065,1.0,0.065,0.2057,0.076906
2022-23,2,363,Manquillo,15,DEF,0.22,0.0,0,361,1,14,1,,0.143,0.0,0.0,0.0,0.0
2022-23,2,364,Krafth,15,DEF,0.22,0.0,0,361,1,14,1,,0.143,0.0,0.0,0.0,0.0
2022-23,2,366,Schär,15,DEF,0.18,0.249307,90,361,1,14,1,,0.191169,1.0,0.191169,0.177943,0.192023
2022-23,2,367,Targett,15,DEF,0.18,0.249307,90,361,1,14,1,,0.191169,1.0,0.191169,0.177943,0.192023
2022-23,2,372,Lewis,15,DEF,0.22,0.0,0,361,1,14,1,,0.143,1.0,0.143,0.18854,0.148073
2022-23,2,377,Botman,15,DEF,0.1,0.00277,1,361,1,14,1,,0.065824,1.0,0.065824,0.205519,0.077658
2022-23,2,555,Ashby,15,DEF,0.1,0.0,0,361,0,14,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,353,Darlow,15,GKP,0.04,0.0,0,90,1,5,1,,0.04,0.0,0.0,0.0,0.0
2022-23,2,355,Dubravka,15,GKP,0.85,0.0,0,90,1,5,1,,0.5525,1.0,0.5525,0.0179,0.515257
2022-23,2,376,Pope,15,GKP,0.08,1.0,90,90,1,5,1,,0.3495,0.0,0.0,0.0,0.0
2022-23,2,626,Karius,15,GKP,0.04,0.0,0,90,0,5,0,no_club_gws,0.04,1.0,0.04,0.0384,0.040272
2022-23,2,776,Gillespie,15,GKP,0.04,0.0,0,90,0,5,0,no_club_gws,0.04,1.0,0.04,0.0384,0.040272
2022-23,2,356,Wilson,15,FWD,0.72,1.0,89,89,1,3,1,,0.7655,1.0,0.7655,0.06566,0.717168
2022-23,2,361,Gayle,15,FWD,0.1,0.0,0,89,1,3,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,594,Isak,15,FWD,0.72,0.0,0,89,0,3,0,no_club_gws,0.72,1.0,0.72,0.0784,0.675872
2022-23,2,295,N.Williams,16,DEF,0.1,0.20362,90,442,1,17,1,,0.125577,0.0,0.0,0.0,0.0
2022-23,2,379,Cook,16,DEF,0.1,0.0,0,442,1,17,1,,0.065,1.0,0.065,0.2057,0.076906
2022-23,2,385,McKenna,16,DEF,0.1,0.20362,90,442,1,17,1,,0.125577,0.0,0.0,0.0,0.0
2022-23,2,386,Dräger,16,DEF,0.1,0.0,0,442,1,17,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,388,Worrall,16,DEF,0.1,0.20362,90,442,1,17,1,,0.125577,1.0,0.125577,0.192373,0.132176
2022-23,2,389,Panzo,16,DEF,0.1,0.0,0,442,1,17,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,392,Laryea,16,DEF,0.1,0.0,0,442,1,17,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,393,Mbe Soh,16,DEF,0.1,0.0,0,442,1,17,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,399,Biancone,16,DEF,0.1,0.0,0,442,1,17,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,474,Boly,16,DEF,0.22,0.0,0,442,0,17,0,no_club_gws,0.22,1.0,0.22,0.1716,0.218328
2022-23,2,507,Niakhaté,16,DEF,0.1,0.18552,82,442,1,17,1,,0.120192,1.0,0.120192,0.193558,0.127263
2022-23,2,511,Richards,16,DEF,0.1,0.0,0,442,1,17,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,523,Toffolo,16,DEF,0.1,0.20362,90,442,1,17,1,,0.125577,1.0,0.125577,0.192373,0.132176
2022-23,2,602,Renan Lodi,16,DEF,0.1,0.0,0,442,0,17,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,621,Badé,16,DEF,0.1,0.0,0,442,0,17,0,no_club_gws,0.1,0.0,0.0,0.0,0.0
2022-23,2,628,Aurier,16,DEF,0.1,0.0,0,442,0,17,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,730,Felipe,16,DEF,0.1,0.0,0,442,0,17,0,no_club_gws,0.1,0.5,0.05,0.209,0.06322
2022-23,2,349,Shelvey,16,MID,0.68,0.0,0,276,0,19,0,no_club_gws,0.68,1.0,0.68,0.0576,0.637008
2022-23,2,378,Arter,16,MID,0.1,0.0,0,276,1,19,1,,0.065,1.0,0.065,0.2057,0.076906
2022-23,2,381,Colback,16,MID,0.1,0.326087,90,276,1,19,1,,0.162011,0.5,0.081005,0.202179,0.091509
2022-23,2,383,Cafú,16,MID,0.1,0.0,0,276,1,19,1,,0.065,1.0,0.065,0.2057,0.076906
2022-23,2,384,Lolley,16,MID,0.18,0.0,0,276,1,19,1,,0.117,0.0,0.0,0.0,0.0
2022-23,2,387,Yates,16,MID,0.18,0.0,0,276,1,19,1,,0.117,1.0,0.117,0.19426,0.124351
2022-23,2,390,Xande Silva,16,MID,0.18,0.0,0,276,1,19,1,,0.117,0.0,0.0,0.0,0.0
2022-23,2,395,Mighten,16,MID,0.18,0.025362,7,276,1,19,1,,0.124545,0.0,0.0,0.0,0.0
2022-23,2,396,Ojeda,16,MID,0.1,0.0,0,276,1,19,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,493,Gibbs-White,16,MID,0.45,0.0,0,276,0,19,0,no_club_gws,0.45,1.0,0.45,0.154,0.43082
2022-23,2,524,O'Brien,16,MID,0.18,0.268116,74,276,1,19,1,,0.196764,0.0,0.0,0.0,0.0
2022-23,2,527,Lingard,16,MID,0.45,0.326087,90,276,1,19,1,,0.389511,0.5,0.194755,0.225468,0.19916
2022-23,2,536,Mangala,16,MID,0.18,0.054348,15,276,1,19,1,,0.133168,1.0,0.133168,0.190703,0.139103
2022-23,2,553,Hammond,16,MID,0.1,0.0,0,276,1,19,1,,0.065,1.0,0.065,0.2057,0.076906
2022-23,2,582,Freuler,16,MID,0.18,0.0,0,276,0,19,0,no_club_gws,0.18,1.0,0.18,0.1804,0.181832
2022-23,2,583,Kouyaté,16,MID,0.68,0.0,0,276,0,19,0,no_club_gws,0.68,1.0,0.68,0.0576,0.637008
2022-23,2,681,Scarpa,16,MID,0.18,0.0,0,276,0,19,0,no_club_gws,0.18,0.5,0.09,0.2002,0.099716
2022-23,2,703,Danilo,16,MID,0.1,0.0,0,276,0,19,0,no_club_gws,0.1,0.5,0.05,0.209,0.06322
2022-23,2,734,A.Ayew,16,MID,0.18,0.0,0,276,0,19,0,no_club_gws,0.18,1.0,0.18,0.1804,0.181832
2022-23,2,354,Wood,16,FWD,0.45,0.0,0,179,0,7,0,no_club_gws,0.45,0.0,0.0,0.0,0.0
2022-23,2,380,Lyle Taylor,16,FWD,0.1,0.0,0,179,1,7,1,,0.065,1.0,0.065,0.2057,0.076906
2022-23,2,391,Surridge,16,FWD,0.18,0.346369,62,179,1,7,1,,0.220045,1.0,0.220045,0.17159,0.218369
2022-23,2,394,Johnson,16,FWD,0.45,0.502793,90,179,1,7,1,,0.442081,1.0,0.442081,0.156217,0.423633
2022-23,2,397,Awoniyi,16,FWD,0.45,0.150838,27,179,1,7,1,,0.337374,1.0,0.337374,0.185535,0.328601
2022-23,2,585,Dennis,16,FWD,0.82,0.0,0,179,0,7,0,no_club_gws,0.82,1.0,0.82,0.0324,0.765192
2022-23,2,666,Dale Taylor,16,FWD,0.1,0.0,0,179,0,7,0,no_club_gws,0.1,0.0,0.0,0.0,0.0
2022-23,2,382,Samba,16,GKP,0.04,0.0,0,90,1,6,1,,0.04,0.0,0.0,0.0,0.0
2022-23,2,398,Henderson,16,GKP,0.04,1.0,90,90,1,6,1,,0.3235,0.0,0.0,0.0,0.0
2022-23,2,518,Hennessey,16,GKP,0.85,0.0,0,90,1,6,1,,0.5525,1.0,0.5525,0.0179,0.515257
2022-23,2,675,Smith,16,GKP,0.04,0.0,0,90,0,6,0,no_club_gws,0.04,0.0,0.0,0.0,0.0
2022-23,2,729,Navas,16,GKP,0.04,0.0,0,90,0,6,0,no_club_gws,0.04,0.0,0.0,0.0,0.0
2022-23,2,749,G.Shelvey,16,GKP,0.04,0.0,0,90,0,6,0,no_club_gws,0.04,1.0,0.04,0.0384,0.040272
2022-23,2,21,Maitland-Niles,17,MID,0.18,0.0,0,476,0,21,0,no_club_gws,0.18,1.0,0.18,0.1804,0.181832
2022-23,2,321,Lavia,17,MID,0.1,0.189076,90,476,1,21,1,,0.12125,1.0,0.12125,0.193325,0.128228
2022-23,2,400,Walcott,17,MID,0.28,0.0,0,476,1,21,1,,0.182,1.0,0.182,0.17996,0.183657
2022-23,2,402,Romeu,17,MID,0.18,0.155462,74,476,1,21,1,,0.16325,0.0,0.0,0.0,0.0
2022-23,2,403,Redmond,17,MID,0.45,0.002101,1,476,1,21,1,,0.293125,0.0,0.0,0.0,0.0
2022-23,2,405,S.Armstrong,17,MID,0.18,0.094538,45,476,1,21,1,,0.145125,1.0,0.145125,0.188073,0.150012
2022-23,2,406,Elyounoussi,17,MID,0.82,0.0,0,476,1,21,1,,0.533,1.0,0.533,0.08406,0.502415
2022-23,2,407,Ward-Prowse,17,MID,0.45,0.189076,90,476,1,21,1,,0.34875,1.0,0.34875,0.18235,0.338925
2022-23,2,412,Tella,17,MID,0.48,0.0,0,476,1,21,1,,0.312,0.0,0.0,0.0,0.0
2022-23,2,415,Smallbone,17,MID,0.1,0.0,0,476,1,21,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,416,Diallo,17,MID,0.1,0.031513,15,476,1,21,1,,0.074375,1.0,0.074375,0.203637,0.08546
2022-23,2,418,Djenepo,17,MID,0.18,0.14916,71,476,1,21,1,,0.161375,1.0,0.161375,0.184497,0.164839
2022-23,2,512,Aribo,17,MID,0.45,0.189076,90,476,1,21,1,,0.34875,1.0,0.34875,0.18235,0.338925
2022-23,2,624,Edozie,17,MID,0.18,0.0,0,476,0,21,0,no_club_gws,0.18,0.0,0.0,0.0,0.0
2022-23,2,647,Payne,17,MID,0.1,0.0,0,476,0,21,0,no_club_gws,0.1,0.0,0.0,0.0,0.0
2022-23,2,648,Finnigan,17,MID,0.1,0.0,0,476,0,21,0,no_club_gws,0.1,0.0,0.0,0.0,0.0
2022-23,2,692,Orsic,17,MID,0.18,0.0,0,476,0,21,0,no_club_gws,0.18,1.0,0.18,0.1804,0.181832
2022-23,2,693,Alcaraz,17,MID,0.18,0.0,0,476,0,21,0,no_club_gws,0.18,1.0,0.18,0.1804,0.181832
2022-23,2,731,Kamaldeen,17,MID,0.18,0.0,0,476,0,21,0,no_club_gws,0.18,1.0,0.18,0.1804,0.181832
2022-23,2,769,Doyle,17,MID,0.1,0.0,0,476,0,21,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,778,Amo-Ameyaw,17,MID,0.1,0.0,0,476,0,21,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,401,McCarthy,17,GKP,0.85,0.0,0,90,1,4,1,,0.5525,1.0,0.5525,0.0179,0.515257
2022-23,2,421,Lis,17,GKP,0.04,0.0,0,90,1,4,1,,0.04,0.0,0.0,0.0,0.0
2022-23,2,422,Bazunu,17,GKP,0.04,1.0,90,90,1,4,1,,0.3235,1.0,0.3235,0.02706,0.30302
2022-23,2,424,Caballero,17,GKP,0.04,0.0,0,90,1,4,1,,0.04,1.0,0.04,0.0384,0.040272
2022-23,2,408,A.Armstrong,17,FWD,0.45,1.0,45,45,1,6,1,,0.59,1.0,0.59,0.1148,0.557884
2022-23,2,411,Adams,17,FWD,0.82,0.0,0,45,1,6,1,,0.533,0.0,0.0,0.0,0.0
2022-23,2,528,Mara,17,FWD,0.45,0.0,0,45,1,6,1,,0.2925,1.0,0.2925,0.1981,0.287873
2022-23,2,671,Morgan,17,FWD,0.1,0.0,0,45,0,6,0,no_club_gws,0.1,0.0,0.0,0.0,0.0
2022-23,2,732,Onuachu,17,FWD,0.18,0.0,0,45,0,6,0,no_club_gws,0.18,0.5,0.09,0.2002,0.099716
2022-23,2,770,Ballard,17,FWD,0.1,0.0,0,45,0,6,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,409,Walker-Peters,17,DEF,0.1,0.27027,90,333,1,11,1,,0.145405,1.0,0.145405,0.188011,0.150268
2022-23,2,410,Bednarek,17,DEF,0.1,0.27027,90,333,1,11,1,,0.145405,1.0,0.145405,0.188011,0.150268
2022-23,2,413,Lyanco,17,DEF,0.22,0.0,0,333,1,11,1,,0.143,1.0,0.143,0.18854,0.148073
2022-23,2,414,Valery,17,DEF,0.1,0.135135,45,333,1,11,1,,0.105203,0.0,0.0,0.0,0.0
2022-23,2,417,Perraud,17,DEF,0.1,0.054054,18,333,1,11,1,,0.081081,0.0,0.0,0.0,0.0
2022-23,2,419,Livramento,17,DEF,0.22,0.0,0,333,1,11,1,,0.143,1.0,0.143,0.15426,0.145331
2022-23,2,420,Salisu,17,DEF,0.1,0.27027,90,333,1,11,1,,0.145405,0.0,0.0,0.0,0.0
2022-23,2,423,Bella-Kotchap,17,DEF,0.1,0.0,0,333,1,11,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,622,Larios,17,DEF,0.1,0.0,0,333,0,11,0,no_club_gws,0.1,0.0,0.0,0.0,0.0
2022-23,2,623,Caleta-Car,17,DEF,0.1,0.0,0,333,0,11,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,716,Bree,17,DEF,0.1,0.0,0,333,0,11,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,425,Lloris,18,GKP,0.08,1.0,90,90,1,3,1,,0.3495,0.0,0.0,0.0,0.0
2022-23,2,426,Forster,18,GKP,0.85,0.0,0,90,1,3,1,,0.5525,1.0,0.5525,0.0179,0.515257
2022-23,2,451,Austin,18,GKP,0.04,0.0,0,90,1,3,1,,0.04,1.0,0.04,0.0384,0.040272
2022-23,2,427,Kane,18,FWD,0.72,1.0,90,90,1,4,1,,0.7655,1.0,0.7655,0.06566,0.717168
2022-23,2,447,Scarlett,18,FWD,0.1,0.0,0,90,1,4,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,453,Parrott,18,FWD,0.1,0.0,0,90,1,4,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,454,Richarlison,18,FWD,0.82,0.0,0,90,1,4,1,,0.533,1.0,0.533,0.08406,0.502415
2022-23,2,428,Son,18,MID,0.72,0.251397,90,358,1,18,1,,0.542791,1.0,0.542791,0.128019,0.515037
2022-23,2,431,Lucas Moura,18,MID,0.45,0.011173,4,358,1,18,1,,0.295824,1.0,0.295824,0.197169,0.29089
2022-23,2,433,Højbjerg,18,MID,0.45,0.251397,90,358,1,18,1,,0.367291,0.5,0.183645,0.228579,0.189076
2022-23,2,434,Winks,18,MID,0.48,0.0,0,358,1,18,1,,0.312,0.0,0.0,0.0,0.0
2022-23,2,437,Bergwijn,18,MID,0.28,0.0,0,358,1,18,1,,0.182,0.0,0.0,0.0,0.0
2022-23,2,440,Bentancur,18,MID,0.45,0.23743,85,358,1,18,1,,0.363135,0.0,0.0,0.0,0.0
2022-23,2,441,Skipp,18,MID,0.48,0.0,0,358,1,18,1,,0.312,1.0,0.312,0.15136,0.302269
2022-23,2,444,Bissouma,18,MID,0.18,0.011173,4,358,1,18,1,,0.120324,1.0,0.120324,0.193529,0.127384
2022-23,2,446,Kulusevski,18,MID,0.72,0.23743,85,358,1,18,1,,0.538635,1.0,0.538635,0.129182,0.511266
2022-23,2,449,White,18,MID,0.1,0.0,0,358,1,18,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,450,Sarr,18,MID,0.1,0.0,0,358,1,18,1,,0.065,1.0,0.065,0.2057,0.076906
2022-23,2,452,Devine,18,MID,0.1,0.0,0,358,1,18,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,554,Bryan,18,MID,0.18,0.0,0,358,1,18,1,,0.117,0.0,0.0,0.0,0.0
2022-23,2,713,Danjuma,18,MID,0.45,0.0,0,358,0,18,0,no_club_gws,0.45,1.0,0.45,0.154,0.43082
2022-23,2,748,Mundle,18,MID,0.1,0.0,0,358,0,18,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,758,Abbott,18,MID,0.1,0.0,0,358,0,18,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,764,Craig,18,MID,0.1,0.0,0,358,0,18,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,777,Alonso,18,MID,0.1,0.0,0,358,0,18,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,429,Doherty,18,DEF,0.18,0.006711,3,447,1,14,1,,0.118997,0.0,0.0,0.0,0.0
2022-23,2,430,Dier,18,DEF,0.18,0.201342,90,447,1,14,1,,0.176899,0.0,0.0,0.0,0.0
2022-23,2,432,Davies,18,DEF,0.18,0.190157,85,447,1,14,1,,0.173572,1.0,0.173572,0.181814,0.175967
2022-23,2,435,Sánchez,18,DEF,0.22,0.0,0,447,1,14,1,,0.143,1.0,0.143,0.15426,0.145331
2022-23,2,436,R.Sessegnon,18,DEF,0.1,0.145414,65,447,1,14,1,,0.108261,0.0,0.0,0.0,0.0
2022-23,2,438,Reguilón,18,DEF,0.22,0.0,0,447,1,14,1,,0.143,0.0,0.0,0.0,0.0
2022-23,2,439,Tanganga,18,DEF,0.22,0.0,0,447,1,14,1,,0.143,1.0,0.143,0.18854,0.148073
2022-23,2,442,Rodon,18,DEF,0.1,0.0,0,447,1,14,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,443,Romero,18,DEF,0.18,0.201342,90,447,1,14,1,,0.176899,0.0,0.0,0.0,0.0
2022-23,2,445,Emerson Royal,18,DEF,0.18,0.192394,86,447,1,14,1,,0.174237,1.0,0.174237,0.181668,0.176574
2022-23,2,448,Perišić,18,DEF,0.45,0.053691,24,447,1,14,1,,0.308473,1.0,0.308473,0.193628,0.30237
2022-23,2,513,Lenglet,18,DEF,0.18,0.008949,4,447,1,14,1,,0.119662,1.0,0.119662,0.193674,0.12678
2022-23,2,522,Spence,18,DEF,0.1,0.0,0,447,1,14,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,733,Pedro Porro,18,DEF,0.18,0.0,0,447,0,14,0,no_club_gws,0.18,1.0,0.18,0.1804,0.181832
2022-23,2,30,Ings,19,FWD,0.72,0.0,0,89,0,4,0,no_club_gws,0.72,1.0,0.72,0.0784,0.675872
2022-23,2,458,Antonio,19,FWD,0.72,0.629213,56,89,1,4,1,,0.655191,1.0,0.655191,0.096547,0.617051
2022-23,2,529,Scamacca,19,FWD,0.72,0.370787,33,89,1,4,1,,0.578309,0.0,0.0,0.0,0.0
2022-23,2,669,Mubama,19,FWD,0.1,0.0,0,89,0,4,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,455,Fabianski,19,GKP,0.08,0.314607,28,89,1,4,1,,0.145596,1.0,0.145596,0.068352,0.140872
2022-23,2,473,Areola,19,GKP,0.85,0.685393,61,89,1,4,1,,0.756404,1.0,0.756404,0.009744,0.704236
2022-23,2,739,Anang,19,GKP,0.04,0.0,0,89,0,4,0,no_club_gws,0.04,1.0,0.04,0.0384,0.040272
2022-23,2,740,Hegyi,19,GKP,0.04,0.0,0,89,0,4,0,no_club_gws,0.04,1.0,0.04,0.0384,0.040272
2022-23,2,456,Ogbonna,19,DEF,0.22,0.0,0,360,1,10,1,,0.143,1.0,0.143,0.18854,0.148073
2022-23,2,457,Cresswell,19,DEF,0.18,0.25,90,360,1,10,1,,0.191375,1.0,0.191375,0.177898,0.192211
2022-23,2,461,Zouma,19,DEF,0.1,0.25,90,360,1,10,1,,0.139375,1.0,0.139375,0.189337,0.144766
2022-23,2,462,Masuaku,19,DEF,0.22,0.0,0,360,1,10,1,,0.143,0.0,0.0,0.0,0.0
2022-23,2,463,Coufal,19,DEF,0.1,0.25,90,360,1,10,1,,0.139375,1.0,0.139375,0.189337,0.144766
2022-23,2,471,Johnson,19,DEF,0.1,0.25,90,360,1,10,1,,0.139375,1.0,0.139375,0.189337,0.144766
2022-23,2,472,Aguerd,19,DEF,0.18,0.0,0,360,1,10,1,,0.117,1.0,0.117,0.19426,0.124351
2022-23,2,545,Emerson,19,DEF,0.1,0.0,0,360,0,10,0,no_club_gws,0.1,0.5,0.05,0.209,0.06322
2022-23,2,588,Kehrer,19,DEF,0.1,0.0,0,360,0,10,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,746,Casey,19,DEF,0.1,0.0,0,360,0,10,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,460,Lanzini,19,MID,0.45,0.124169,56,451,1,12,1,,0.32944,1.0,0.32944,0.187757,0.3214
2022-23,2,464,Benrahma,19,MID,0.45,0.073171,33,451,1,12,1,,0.314268,1.0,0.314268,0.192005,0.30763
2022-23,2,465,Bowen,19,MID,0.72,0.199557,90,451,1,12,1,,0.527368,1.0,0.527368,0.132337,0.501039
2022-23,2,466,Vlasic,19,MID,0.28,0.0,0,451,1,12,1,,0.182,0.0,0.0,0.0,0.0
2022-23,2,467,Rice,19,MID,0.18,0.199557,90,451,1,12,1,,0.176368,1.0,0.176368,0.181199,0.178518
2022-23,2,468,Soucek,19,MID,0.45,0.199557,90,451,1,12,1,,0.351868,1.0,0.351868,0.181477,0.341755
2022-23,2,469,Fornals,19,MID,0.45,0.199557,90,451,1,12,1,,0.351868,1.0,0.351868,0.181477,0.341755
2022-23,2,509,Downes,19,MID,0.1,0.002217,1,451,1,12,1,,0.06566,1.0,0.06566,0.205555,0.077508
2022-23,2,556,Coventry,19,MID,0.1,0.002217,1,451,1,12,1,,0.06566,0.0,0.0,0.0,0.0
2022-23,2,572,Oko-Flex,19,MID,0.1,0.0,0,451,1,12,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,575,Cornet,19,MID,0.68,0.0,0,451,0,12,0,no_club_gws,0.68,1.0,0.68,0.0576,0.637008
2022-23,2,603,Paquetá,19,MID,0.45,0.0,0,451,0,12,0,no_club_gws,0.45,1.0,0.45,0.154,0.43082
2022-23,2,459,Dawson,20,DEF,0.85,0.0,0,360,0,10,0,no_club_gws,0.85,1.0,0.85,0.027,0.79266
2022-23,2,477,Jonny,20,DEF,0.1,0.25,90,360,1,10,1,,0.139375,1.0,0.139375,0.189337,0.144766
2022-23,2,482,Semedo,20,DEF,0.82,0.0,0,360,1,10,1,,0.533,1.0,0.533,0.08406,0.502415
2022-23,2,484,Kilman,20,DEF,0.1,0.25,90,360,1,10,1,,0.139375,1.0,0.139375,0.189337,0.144766
2022-23,2,487,Aït-Nouri,20,DEF,0.1,0.25,90,360,1,10,1,,0.139375,1.0,0.139375,0.189337,0.144766
2022-23,2,489,Toti,20,DEF,0.22,0.0,0,360,1,10,1,,0.143,1.0,0.143,0.18854,0.148073
2022-23,2,494,Mosquera,20,DEF,0.1,0.0,0,360,1,10,1,,0.065,0.0,0.0,0.0,0.0
2022-23,2,516,Collins,20,DEF,0.1,0.25,90,360,1,10,1,,0.139375,1.0,0.139375,0.189337,0.144766
2022-23,2,558,Bueno,20,DEF,0.1,0.0,0,360,1,10,1,,0.065,1.0,0.065,0.2057,0.076906
2022-23,2,664,Lembikisa,20,DEF,0.1,0.0,0,360,0,10,0,no_club_gws,0.1,1.0,0.1,0.198,0.10884
2022-23,2,476,Jiménez,20,FWD,0.82,0.0,0,0,1,6,0,zero_denom,0.82,1.0,0.82,0.0324,0.765192
2022-23,2,488,Fabio Silva,20,FWD,0.28,0.0,0,0,1,6,0,zero_denom,0.28,0.0,0.0,0.0,0.0
2022-23,2,608,Kalajdžić,20,FWD,0.18,0.0,0,0,0,6,0,zero_denom,0.18,0.0,0.0,0.0,0.0
2022-23,2,625,Diego Costa,20,FWD,0.18,0.0,0,0,0,6,0,zero_denom,0.18,1.0,0.18,0.1804,0.181832
