season,gw,player_id,web_name,team_id,position,b0,joined,identity_reason,status,chance_this,chance_next,can_select,availability0,p_start,p_60
2024-25,33,334,R.Williams,12,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,709,Danns,12,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,340,Akanji,13,DEF,0.55,1,,d,0,75,1,0.75,0.4125,0.392085
2024-25,33,341,Aké,13,DEF,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,347,Ederson M.,13,GKP,0.08,1,,d,100,25,1,0.25,0.02,0.024872
2024-25,33,348,Foden,13,MID,0.55,1,,d,75,75,1,0.75,0.4125,0.392085
2024-25,33,351,Haaland,13,FWD,0.82,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,352,J.Alvarez,13,FWD,0.55,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,353,João Cancelo,13,DEF,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,360,Rodrigo,13,MID,0.45,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,362,Stones,13,DEF,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,363,Walker,13,DEF,0.48,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,626,Kaboré,13,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,671,Wright,13,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,675,Wilson-Esbrand,13,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,364,Amad,14,MID,0.55,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,365,Antony,14,MID,0.45,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,371,Evans,14,DEF,0.22,1,,d,0,25,1,0.25,0.055,0.067782
2024-25,33,373,Hannibal,14,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,379,Malacia,14,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,380,Martinez,14,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,381,McTominay,14,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,384,Pellistri,14,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,389,Zirkzee,14,FWD,0.48,1,,i,,0,1,0.0,0.0,0.0
2024-25,33,593,De Ligt,14,DEF,0.82,1,,d,25,25,1,0.25,0.205,0.202098
2024-25,33,613,Collyer,14,MID,0.1,1,,d,0,25,1,0.25,0.025,0.04041
2024-25,33,648,Wheatley,14,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,658,Heaven,14,DEF,0.1,1,,d,0,75,1,0.75,0.075,0.08603
2024-25,33,390,A.Murphy,15,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,391,Almirón,15,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,393,Botman,15,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,399,Hall,15,DEF,0.55,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,400,Hayden,15,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,404,Kelly,15,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,407,Lascelles,15,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,408,Lewis,15,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,419,White,15,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,574,Pivas,15,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,422,Aina,16,DEF,0.82,1,,d,0,50,1,0.5,0.41,0.389796
2024-25,33,424,Awoniyi,16,FWD,0.28,1,,d,75,50,1,0.5,0.14,0.149464
2024-25,33,426,Bowler,16,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,430,Dennis,16,FWD,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,435,Mighten,16,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,438,O.Richards,16,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,439,O'Brien,16,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,440,Omobamidele,16,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,441,Panzo,16,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,446,Ui-jo,16,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,448,Worrall,16,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,451,Amo-Ameyaw,17,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,453,Armstrong,17,FWD,0.48,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,454,Bazunu,17,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,458,Charles,17,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,459,Edozie,17,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,460,Edwards,17,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,465,Lis,17,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,468,Mara,17,FWD,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,470,Onuachu,17,FWD,0.48,1,,d,100,50,1,0.5,0.24,0.236576
2024-25,33,475,Taylor,17,DEF,0.1,1,,d,25,25,1,0.25,0.025,0.04041
2024-25,33,515,Cornet,17,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,584,Brereton Díaz,17,MID,0.28,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,693,O'Brien-Whitmarsh,17,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,734,Grønbæk,17,MID,0.18,1,,i,100,0,1,0.0,0.0,0.0
2024-25,33,804,Moore,17,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,33,478,A.Phillips,18,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,483,Bryan,18,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,485,Devine,18,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,486,Dragusin,18,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,487,E.Royal,18,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,490,Højbjerg,18,MID,0.48,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,493,Lo Celso,18,MID,0.28,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,494,Maddison,18,MID,0.68,1,,d,100,75,1,0.75,0.51,0.481356
2024-25,33,502,Solomon,18,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,503,Son,18,MID,0.82,1,,d,100,75,1,0.75,0.615,0.577494
2024-25,33,507,Veliz,18,FWD,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,609,Lankshear,18,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,689,Williams-Barnett,18,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,699,Dorrington,18,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,717,Yang,18,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,388,Wan-Bissaka,19,DEF,0.72,1,,d,,75,1,0.75,0.54,0.508824
2024-25,33,512,Antonio,19,FWD,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,519,Earthy,19,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,529,N.Aguerd,19,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,532,Zouma,19,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,587,Summerville,19,MID,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,204,Johnstone,20,GKP,0.04,1,,d,100,25,1,0.25,0.01,0.012468
2024-25,33,535,Bellegarde,20,MID,0.68,1,,d,,75,1,0.75,0.51,0.482924
2024-25,33,537,Chiquinho,20,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,538,Chirewa,20,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,539,Chiwome,20,FWD,0.1,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,540,Cundle,20,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,543,Doherty,20,DEF,0.72,1,,d,100,75,1,0.75,0.54,0.508824
2024-25,33,545,Fábio Silva,20,FWD,0.28,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,546,Fraser,20,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,547,Gonzalez,20,MID,0.1,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,549,H.Bueno,20,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,550,Hee Chan,20,MID,0.28,1,,d,100,75,1,0.75,0.21,0.212996
2024-25,33,551,Hodge,20,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,552,Hoever,20,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,555,Kalajdžić,20,FWD,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,557,Mario Jr.,20,MID,0.48,1,,u,0,0,0,0.0,0.0,0.0
2024-25,33,558,Mosquera,20,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,33,561,Pedro Lima,20,DEF,0.1,1,,d,0,25,1,0.25,0.025,0.04041
2024-25,33,562,Podence,20,MID,0.45,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,1,Fábio Vieira,1,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,2,G.Jesus,1,FWD,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,3,Gabriel,1,DEF,0.55,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,4,Havertz,1,FWD,0.55,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,5,Hein,1,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,7,Jorginho,1,MID,0.48,1,,d,25,25,1,0.25,0.12,0.127088
2024-25,34,22,Tomiyasu,1,DEF,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,73,Neto,1,GKP,0.04,1,,n,100,0,1,0.0,0.0,0.0
2024-25,34,578,Calafiori,1,DEF,0.48,1,,d,25,25,1,0.25,0.12,0.131312
2024-25,34,657,Kacurri,1,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,801,Clarke,1,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,34,30,Barrenechea,2,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,31,Buendia,2,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,33,Dendoncker,2,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,34,Diaby,2,MID,0.55,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,35,Diego Carlos,2,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,37,Dobbin,2,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,38,Duran,2,FWD,0.28,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,39,Gauci,2,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,41,Iling Jr,2,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,43,Kesler-Hayden,2,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,46,Marschall,2,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,50,Nedeljkovic,2,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,55,Sinisalo,2,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,56,Sousa,2,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,640,Swinkels,2,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,656,Young,2,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,59,Aarons,3,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,61,Anthony,3,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,63,Christie,3,MID,0.55,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,64,Cook,3,MID,0.85,1,,d,100,75,1,0.75,0.6375,0.598095
2024-25,34,65,Enes Ünal,3,FWD,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,66,Faivre,3,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,67,H.Traorè,3,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,72,Mepham,3,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,75,Paulsen,3,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,76,Philip,3,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,80,Sinisterra,3,MID,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,84,Travers,3,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,90,Dasilva,4,MID,0.18,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,93,Hickey,4,DEF,0.22,1,,d,25,50,1,0.5,0.11,0.117964
2024-25,34,102,Onyeka,4,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,103,Peart-Harris,4,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,105,Roerslev,4,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,107,Thiago,4,FWD,0.45,1,,d,0,50,1,0.5,0.225,0.22661
2024-25,34,108,Toney,4,FWD,0.55,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,112,Zanka,4,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,314,Carvalho,4,MID,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,602,Trevitt,4,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,649,Meghoma,4,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,661,Yogane,4,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,114,Baker-Boaitey,5,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,116,Barco,5,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,118,Cozier-Duberry,5,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,119,Dahoud,5,MID,0.28,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,124,Gilmour,5,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,125,Gross,5,MID,0.55,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,127,I.Osman,5,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,128,Igor,5,DEF,0.22,1,,d,0,50,1,0.5,0.11,0.117964
2024-25,34,129,João Pedro,5,FWD,0.68,1,,s,100,0,1,0.0,0.0,0.0
2024-25,34,130,Kozlowski,5,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,133,Mazilu,5,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,134,Milner,5,MID,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,137,Moder,5,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,138,O’Mahony,5,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,139,Offiah,5,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,140,Peupion,5,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,141,Sarmiento,5,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,143,Undav,5,FWD,0.45,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,144,Van Hecke,5,DEF,0.72,1,,i,100,0,1,0.0,0.0,0.0
2024-25,34,147,Webster,5,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,601,Moran,5,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,618,Georginio,5,MID,0.55,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,628,F.Kadıoğlu,5,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,663,Samuels,5,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,681,McConville,5,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,150,Andrey Santos,6,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,151,Ângelo,6,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,158,Casadei,6,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,161,Chukwuemeka,6,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,164,D.D.Fofana,6,FWD,0.48,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,165,Deivid,6,FWD,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,169,Gallagher,6,MID,0.55,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,170,Gilchrist,6,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,171,Gusto,6,DEF,0.68,1,,i,100,0,1,0.0,0.0,0.0
2024-25,34,173,Kellyman,6,MID,0.1,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,175,Lukaku,6,FWD,0.45,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,176,M.Sarr,6,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,178,Marc Guiu,6,FWD,0.18,1,,i,25,0,1,0.0,0.0,0.0
2024-25,34,179,Mudryk,6,MID,0.45,1,,s,0,0,1,0.0,0.0,0.0
2024-25,34,183,Petrović,6,GKP,0.04,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,184,Renato Veiga,6,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,189,W.Fofana,6,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,575,Wiley,6,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,621,João Félix,6,MID,0.28,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,774,Anselmino,6,DEF,0.1,1,,i,,0,1,0.0,0.0,0.0
2024-25,34,190,Ahamada,7,MID,0.28,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,193,C.Doucouré,7,MID,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,195,Chadi Riad,7,DEF,0.1,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,197,Ebiowei,7,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,202,Holding,7,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,212,Ozoh,7,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,213,Rak-Sakyi,7,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,214,Schlupp,7,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,445,Turner,7,GKP,0.04,1,,n,100,0,1,0.0,0.0,0.0
2024-25,34,646,Agbinone,7,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,156,Broja,8,FWD,0.28,1,,n,100,0,1,0.0,0.0,0.0
2024-25,34,220,Calvert-Lewin,8,FWD,0.55,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,225,Holgate,8,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,229,Maupay,8,FWD,0.55,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,236,Tarkowski,8,DEF,0.85,1,,i,100,0,1,0.0,0.0,0.0
2024-25,34,577,Lindstrøm,8,MID,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,603,Armstrong,8,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,614,Metcalfe,8,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,651,Mangala,8,MID,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,803,Welch,8,DEF,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,34,10,Nelson,9,MID,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,19,Smith Rowe,9,MID,0.68,1,,d,100,75,1,0.75,0.51,0.481356
2024-25,34,246,Harris,9,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,250,Mbabu,9,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,251,Muniz,9,FWD,0.48,1,,d,100,25,1,0.25,0.12,0.131312
2024-25,34,253,Ream,9,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,256,Stansfield,9,FWD,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,260,Al-Hamadi,10,FWD,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,261,Baggott,10,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,262,Broadhead,10,MID,0.28,1,,i,100,0,1,0.0,0.0,0.0
2024-25,34,264,Burns,10,MID,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,266,H.Clarke,10,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,267,Davis,10,DEF,0.22,1,,s,100,0,1,0.0,0.0,0.0
2024-25,34,269,Edmundson,10,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,271,Harness,10,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,273,Humphreys,10,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,274,Hutchinson,10,MID,0.55,1,,d,0,50,1,0.5,0.275,0.26619
2024-25,34,276,Ladapo,10,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,279,Ndaba,10,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,359,Phillips,10,MID,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,568,Muric,10,GKP,0.04,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,569,Jaden,10,MID,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,583,Townsend,10,DEF,0.22,1,,i,100,0,1,0.0,0.0,0.0
2024-25,34,611,Szmodics,10,MID,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,632,Ogbene,10,MID,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,800,Tom Taylor,10,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,34,286,Cannon,11,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,287,Choudhury,11,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,297,Marcal,11,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,298,Mavididi,11,MID,0.68,1,,i,,0,1,0.0,0.0,0.0
2024-25,34,299,McAteer,11,MID,0.28,1,,d,100,75,1,0.75,0.21,0.209204
2024-25,34,303,Souttar,11,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,570,A.Fatawu,11,MID,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,606,Alves,11,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,616,Nelson,11,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,708,Wilson-Brown,11,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,802,Braybrooke,11,MID,0.1,0,join_miss,a,,,1,1.0,0.1,0.10884
2024-25,34,312,Bajcetic,12,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,315,Clark,12,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,318,Doak,12,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,322,Gomez,12,DEF,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,332,N.Phillips,12,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,334,R.Williams,12,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,709,Danns,12,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,341,Aké,13,DEF,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,347,Ederson M.,13,GKP,0.08,1,,d,25,25,1,0.25,0.02,0.024872
2024-25,34,351,Haaland,13,FWD,0.55,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,352,J.Alvarez,13,FWD,0.55,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,353,João Cancelo,13,DEF,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,360,Rodrigo,13,MID,0.45,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,362,Stones,13,DEF,0.28,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,363,Walker,13,DEF,0.48,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,626,Kaboré,13,DEF,0.22,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,671,Wright,13,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,675,Wilson-Esbrand,13,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,364,Amad,14,MID,0.55,1,,d,0,50,1,0.5,0.275,0.26619
2024-25,34,365,Antony,14,MID,0.45,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,369,Dalot,14,DEF,0.85,1,,i,100,0,1,0.0,0.0,0.0
2024-25,34,373,Hannibal,14,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,379,Malacia,14,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,380,Martinez,14,DEF,0.22,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,381,McTominay,14,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,384,Pellistri,14,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,389,Zirkzee,14,FWD,0.48,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,593,De Ligt,14,DEF,0.82,1,,d,25,50,1,0.5,0.41,0.389796
2024-25,34,613,Collyer,14,MID,0.1,1,,d,25,25,1,0.25,0.025,0.04041
2024-25,34,648,Wheatley,14,FWD,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,658,Heaven,14,DEF,0.1,1,,i,75,0,1,0.0,0.0,0.0
2024-25,34,390,A.Murphy,15,DEF,0.1,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,391,Almirón,15,MID,0.18,1,,u,0,0,0,0.0,0.0,0.0
2024-25,34,393,Botman,15,DEF,0.22,1,,d,0,50,1,0.5,0.11,0.117964
2024-25,34,399,Hall,15,DEF,0.55,1,,i,0,0,1,0.0,0.0,0.0
2024-25,34,400,Hayden,15,MID,0.1,1,,u,0,0,0,0.0,0.0,0.0
